length,gc_content,blast_score,bit_score
1645,0.3817629179331307,1545.0,2854.19
1665,0.36816816816816816,1545.0,2854.19
1665,0.3633633633633634,1545.0,2854.19
1672,0.3654306220095694,1545.0,2854.19
1647,0.37158469945355194,1545.0,2854.19
1647,0.37522768670309653,1545.0,2854.19
1643,0.4132684114424833,1545.0,2854.19
1654,0.41293833131801694,1545.0,2854.19
1647,0.3618700667880996,1545.0,2854.19
1642,0.37880633373934225,1545.0,2854.19
1642,0.37880633373934225,1545.0,2854.19
1643,0.37431527693244065,1545.0,2854.19
1660,0.3674698795180723,1545.0,2854.19
1667,0.34973005398920215,1545.0,2854.19
1664,0.359375,1545.0,2854.19
1667,0.3809238152369526,1545.0,2854.19
1666,0.36614645858343337,1545.0,2854.19
1656,0.3641304347826087,1545.0,2854.19
1638,0.3766788766788767,1545.0,2854.19
1664,0.34975961538461536,1545.0,2854.19
1641,0.37842778793418647,1545.0,2854.19
1645,0.3768996960486322,1545.0,2854.19
1652,0.3486682808716707,1545.0,2854.19
1642,0.37393422655298414,1545.0,2854.19
1642,0.392204628501827,1545.0,2854.19
1640,0.3878048780487805,1545.0,2854.19
1641,0.3826934795856185,1545.0,2854.19
1642,0.3879415347137637,1545.0,2854.19
1663,0.3890559230306675,1545.0,2854.19
1639,0.3910921293471629,1545.0,2854.19
1655,0.38549848942598186,1545.0,2854.19
1644,0.4002433090024331,1542.0,2848.65
1638,0.38522588522588525,1542.0,2848.65
1637,0.3860720830788027,1542.0,2848.65
1650,0.37696969696969695,1542.0,2848.65
1653,0.37568058076225047,1542.0,2848.65
1640,0.42073170731707316,1542.0,2848.65
1649,0.42025469981807156,1542.0,2848.65
1639,0.4100061012812691,1542.0,2848.65
1657,0.4315027157513579,1554.0,2870.81
1657,0.41339770669885334,1548.0,2859.73
1659,0.38758288125376733,1545.0,2854.19
1649,0.37659187386294724,1545.0,2854.19
1658,0.37273823884197826,1542.0,2848.65
1656,0.3641304347826087,1542.0,2848.65
1651,0.3634161114476075,1542.0,2848.65
1656,0.37681159420289856,1542.0,2848.65
1641,0.4040219378427788,1542.0,2848.65
1642,0.39585870889159563,1542.0,2848.65
1641,0.39975624619134675,1542.0,2848.65
1640,0.38414634146341464,1542.0,2848.65
1642,0.39037758830694275,1542.0,2848.65
1646,0.4307411907654921,1542.0,2848.65
1639,0.3984136668700427,1542.0,2848.65
1639,0.39353264185478953,1542.0,2848.65
1655,0.36978851963746223,1557.0,2876.35
1656,0.4003623188405797,1557.0,2876.35
1639,0.3941427699816962,1540.0,2844.96
1645,0.37264437689969604,1542.0,2848.65
1693,0.3992911990549321,1557.0,2876.35
1654,0.40024183796856105,1557.0,2876.35
1688,0.3684834123222749,1557.0,2876.35
1656,0.3858695652173913,1557.0,2876.35
1642,0.38367844092570036,1546.0,2856.04
1666,0.3697478991596639,1557.0,2876.35
1639,0.3971934106162294,1542.0,2848.65
1669,0.3792690233672858,1557.0,2876.35
1686,0.37722419928825623,1557.0,2876.35
1671,0.37881508078994613,1557.0,2876.35
1655,0.3903323262839879,1554.0,2870.81
1641,0.40950639853747717,1536.0,2837.57
1674,0.4074074074074074,1569.0,2898.51
1667,0.40671865626874626,1569.0,2898.51
1639,0.40878584502745574,1539.0,2843.11
1665,0.4228228228228228,1569.0,2898.51
1665,0.421021021021021,1569.0,2898.51
1655,0.4096676737160121,1540.0,2844.96
1639,0.4100061012812691,1543.0,2850.5
1676,0.4224343675417661,1569.0,2898.51
1671,0.414721723518851,1542.0,2848.65
1643,0.4181375532562386,1542.0,2848.65
1671,0.4009575104727708,1569.0,2898.51
1668,0.40347721822541965,1569.0,2898.51
1650,0.38303030303030305,1545.0,2854.19
1642,0.3879415347137637,1545.0,2854.19
1636,0.44926650366748166,1542.0,2848.65
1647,0.4262295081967213,1542.0,2848.65
1635,0.43608562691131497,1540.0,2844.96
1641,0.41681901279707495,1537.0,2839.42
1635,0.42752293577981654,1542.0,2848.65
1638,0.43345543345543347,1542.0,2848.65
1635,0.43669724770642204,1542.0,2848.65
