ID,Phylum,Class,Order,Family,ScientificName,CommonName,Mod,MRE,SMSE,COM,rest
Graptemys_versa,Chordata,Reptilia,Testudines,Emydidae,Graptemys versa,Texas map turtle,std,0.087,0.018,2.5,"ab, ap, am, Lb, Lp, Li, Wwi, t-L, L-N"
Malaclemys_terrapin,Chordata,Reptilia,Testudines,Emydidae,Malaclemys terrapin,Diamondback terrapin,std,0.051,0.014,2.5,"ab_T, ap, am, Wwb, Wwi, Ri, t-Ww_T"
Pseudemys_alabamensis,Chordata,Reptilia,Testudines,Emydidae,Pseudemys alabamensis,Alabama red-bellied cooter,std,0.053,0.004,2.5,"ab, ap, am, Lb, Li, Ri, t-L, L-Ww"
Pseudemys_concinna,Chordata,Reptilia,Testudines,Emydidae,Pseudemys concinna,River cooter,std,0.066,0.009,2.5,"ab, ap, am, Lb, Li, Wwb, Wwi, Ri, t-L"
Pseudemys_nelsoni,Chordata,Reptilia,Testudines,Emydidae,Pseudemys nelsoni,Florida red-bellied cooter,std,0.139,0.047,2.5,"ab, ap, am, Lb, Li, Wwb, Wwi, Ri, L0-Lt"
Pseudemys_peninsularis,Chordata,Reptilia,Testudines,Emydidae,Pseudemys peninsularis,Peninsula cooter,std,0.052,0.006,2.5,"ap, am, Lb, Li, Wwi, Ri, L0-Lt"
Pseudemys_texana,Chordata,Reptilia,Testudines,Emydidae,Pseudemys texana,Texas river cooter,std,0.07,0.011,2.5,"ab, ap, am, Lb, Lp, Li, Wwi, Ri, t-L"
Trachemys_scripta,Chordata,Reptilia,Testudines,Emydidae,Trachemys scripta,Pond slide,std,0.071,0.009,2.5,"ab, ap, am, Lb, Li, Wwb, Wwi, Ri, t-L"
Gopherus_agassizii,Chordata,Reptilia,Testudines,Testudinidae,Gopherus agassizii,Desert tortoise,std,0.056,0.004,2.3,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, t-L"
Gopherus_berlandieri,Chordata,Reptilia,Testudines,Testudinidae,Gopherus berlandieri,Texas tortoise,std,0.081,0.016,2.5,"ab, ap, am, Lb, Li, Wwb, Ri, t-Ww, t-L"
Gopherus_morafkai,Chordata,Reptilia,Testudines,Testudinidae,Gopherus morafkai,Sonoran desert tortoise,std,0.046,0.004,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L"
Gopherus_polyphemus,Chordata,Reptilia,Testudines,Testudinidae,Gopherus polyphemus,Gopher tortoise,std,0.06,0.007,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, t-L"
Aldabrachelys_gigantea,Chordata,Reptilia,Testudines,Testudinidae,Aldabrachelys gigantea,Aldabra giant tortoise,std,0.06,0.008,1.7,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri"
Astrochelys_yniphora,Chordata,Reptilia,Testudines,Testudinidae,Astrochelys yniphora,Angonoka tortoise,std,0.09,0.04,2.5,"ab, am, Lb, Lp, Li, Wwp, Wwi, Ri, L-dL"
Centrochelys_sulcata,Chordata,Reptilia,Testudines,Testudinidae,Centrochelys sulcata,African spurred tortoise,std,0.046,0.007,2.5,"ap, am, Wwb, Wwi, Ri, t-Ww, L-Ww"
Chelonoidis_niger,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis niger,Galapagos tortoise,std,0.105,0.024,2.5,"ab, ap, am, Lb, Li, Wwb, Wwi, Ri, t-Ww"
Geochelone_elegans,Chordata,Reptilia,Testudines,Testudinidae,Geochelone elegans,Indian star tortoise,std,0.098,0.017,2.5,"ab, ap, am, Lb, Li, Ww0, Wwb, Wwi, Ri, t-Ww, t-L"
Homopus_signatus,Chordata,Reptilia,Testudines,Testudinidae,Homopus signatus,Speckled padloper,std,0.217,0.148,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, L-dL"
Malacochersus_tornieri,Chordata,Reptilia,Testudines,Testudinidae,Malacochersus tornieri,Pancake tortoise,std,0.072,0.007,2.5,"ab, ap, am, Lb, Li, L_t, Wwb, Wwi, Ww_t, Ri"
Psammobates_geometricus,Chordata,Reptilia,Testudines,Testudinidae,Psammobates geometricus,Geometric tortoise,std,0.156,0.099,2.5,"ab, ap, am, Lb, Lp, Li, Wwi, Ri, L-dL"
Psammobates_oculiferus,Chordata,Reptilia,Testudines,Testudinidae,Psammobates oculiferus,Serrated tortoise,std,0.091,0.021,2.5,"am, Lb, Lp, Li, Wwp, Ri, t-L, t-Ww"
Stigmochelys_pardalis,Chordata,Reptilia,Testudines,Testudinidae,Stigmochelys pardalis,Leopard tortoise,std,0.109,0.033,2.5,"ab, ap, am, Li, Wwb, Wwi, Ri, t-Ww, L-Ww"
Testudo_hermanni,Chordata,Reptilia,Testudines,Testudinidae,Testudo hermanni,Hermann's tortoise,std,0.133,0.034,2.5,"ab, ap, am, Lp, Li, Wwb, Wwi, Ri, t-Ww"
Testudo_graeca,Chordata,Reptilia,Testudines,Testudinidae,Testudo graeca,Spur-thighed tortoise,std,0.072,0.01,2.5,"ab_T, ap, am, Wwb, Ri, t-Ww"
Batagur_affinis,Chordata,Reptilia,Testudines,Geoemydidae,Batagur affinis,Southern river terrapin,std,0.055,0.01,2.5,"ab, ap, am, Lb, Lp, Li, Ww0, Wwb, Wwi, Ri, t-Ww, t-L"
Batagur_baska,Chordata,Reptilia,Testudines,Geoemydidae,Batagur baska,Northern river terrapin,std,0.034,0.005,2.5,"ab, ap, am, Wwb, Wwi, Ri, t-Ww"
Cuora_flavomarginata,Chordata,Reptilia,Testudines,Geoemydidae,Cuora flavomarginata,Chinese box turtle,std,0.04,0.004,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, t-L"
Heosemys_spinosa,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys spinosa,Spiny turtle,std,0.067,0.012,2.5,"ab, am, Lb, Lp, Li, Ww0, Wwb, Wwi, Ri, t-Ww, L-Ww"
Mauremys_japonica,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys japonica,Japanese pond turtle,std,0.03,0.002,2.5,"ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L"
Mauremys_reevesii,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys reevesii,Chinese pond turtle,std,0.028,0.005,2.5,"ab, am, Wwb, Wwp, Wwi, Ri, t-Ww"
Mauremys_rivulata,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys rivulata,Balkan pond turtle,std,0.059,0.01,2.2,"ab, ap, am, Lb, Lp, Li, Wwi, Ri, t-L"
Mauremys_sinensis,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys sinensis,Chinese stripe-necked turtle,std,0.045,0.005,2.5,"ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, t-L"
Melanochelys_tricarinata,Chordata,Reptilia,Testudines,Geoemydidae,Melanochelys tricarinata,Tricarinate hill turtle,std,0.063,0.007,2.5,"ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L, L-Ww"
Pangshura_tecta,Chordata,Reptilia,Testudines,Geoemydidae,Pangshura tecta,Indian roofed turtle,std,0.044,0.006,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L, t-Ww"
Alligator_mississippiensis,Chordata,Reptilia,Crocodilia,Alligatoridae,Alligator mississippiensis,American alligator,std,0.077,0.01,2.5,"ab, ap, am, Lp, Li, Ww0, Wwi, Ri, t-L"
Alligator_sinensis,Chordata,Reptilia,Crocodilia,Alligatoridae,Alligator sinensis,Chinese alligator,std,0.055,0.005,2.5,"ab, ap, am, Lp, Li, Ww0, Wwb, Wwi, Ri, t-L, t-Ww"
Caiman_crocodilus,Chordata,Reptilia,Crocodilia,Alligatoridae,Caiman crocodilus,Spectacled caiman,std,0.045,0.008,2.5,"ab, ap, am, Lb, Lp, Li, Ww0, Wwi, Ri, t-L"
Caiman_latirostris,Chordata,Reptilia,Crocodilia,Alligatoridae,Caiman latirostris,Broad-snouted caiman,std,0.071,0.009,2.5,"ab, ap, am, Lp, Li, Wwb, Wwi, Ri, t-L"
Caiman_yacare,Chordata,Reptilia,Crocodilia,Alligatoridae,Caiman yacare,Yacare caiman,std,0.128,0.027,2.5,"ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L"
Deinosuchus_rugosus,Chordata,Reptilia,Crocodilia,Alligatoridae,Deinosuchus rugosus,Deinosuchus,std,0.023,0.002,1.0,"ap, am, Li, Wwi, Ri, t-L"
Melanosuchus_niger,Chordata,Reptilia,Crocodilia,Alligatoridae,Melanosuchus niger,Black caiman,std,0.055,0.006,2.5,"ab, am, Lp, Li, Wwb, Wwi, Ri, L-L"
Paleosuchus_palpebrosus,Chordata,Reptilia,Crocodilia,Alligatoridae,Paleosuchus palpebrosus,Cuvier's dwarf caiman,std,0.078,0.013,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, t-L"
Paleosuchus_trigonatus,Chordata,Reptilia,Crocodilia,Alligatoridae,Paleosuchus trigonatus,Smooth-fronted caiman,std,0.072,0.017,2.2,"ab, ap, am, Lp, Li, Wwb, Wwi, Ri, t-L, t-Ww"
Gavialis_gangeticus,Chordata,Reptilia,Crocodilia,Gavialidae,Gavialis gangeticus,Gharial,std,0.074,0.009,2.2,"ab, ap, am, Lb, Lp, Li, L_t, Ww0, Wwb, Wwi, R_L"
Tomistoma_schlegelii,Chordata,Reptilia,Crocodilia,Gavialidae,Tomistoma schlegelii,False gharial,std,0.027,0.002,2.2,"ab, ap, am, Lp, Li, Ww0, Wwi, Ri"
Crocodylus_johnsoni,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus johnsoni,Australian freshwater crocodile,std,0.325,0.188,2.7,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, t-WwYe, t-WwVe, t-JOe"
Crocodylus_mindorensis,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus mindorensis,Philippine crocodile,std,0.053,0.006,2.2,"ab, ap, am, Lp, Li, Wwb, Wwp, Wwi, Ri"
Crocodylus_porosus,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus porosus,Saltwater crocodile,std,0.082,0.012,2.3,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, L-Ww"
Crocodylus_siamensis,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus siamensis,Siamese crocodile,std,0.033,0.002,2.2,"ab, ap, am, Lb, Lp, Li, Wwi, Ri, L-Ww"
Crocodylus_palustris,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus palustris,Mugger crocodile,std,0.032,0.002,2.2,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri"
Crocodylus_niloticus,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus niloticus,Nile crocodile,std,0.065,0.009,2.3,"ab, ap, am, Lb, Lp, Li, Wwb, Wwp, Wwi, Ri, L-Ww"
Crocodylus_moreletii,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus moreletii,Mexican crocodile,std,0.034,0.003,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, L0-Lt, L-Ww"
Crocodylus_rhombifer,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus rhombifer,Cuba crocodile,std,0.035,0.002,2.2,"ab, ap, am, Lp, Li, Wwb, Wwi, Ri"
Crocodylus_intermedius,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus intermedius,Orinico crocodile,std,0.054,0.009,2.5,"ap, am, Lb, Lp, Li, Wwi, Ri, t-L"
Crocodylus_acutus,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus acutus,American crocodile,std,0.099,0.059,2.5,"ab, ap, am, Lb, Lp, Li, Wwb, Wwi, Ri, L0-Lt, L-Ww"
Mecistops_cataphractus,Chordata,Reptilia,Crocodilia,Crocodylidae,Mecistops cataphractus,West African slender-snouted crocodile,std,0.046,0.004,2.2,"ab, ap, am, Lp, Li, Ww0, Wwb, Wwi, Ri"
Osteolaemus_tetraspis,Chordata,Reptilia,Crocodilia,Crocodylidae,Osteolaemus tetraspis,Dwarf crocodile,std,0.049,0.004,2.2,"ab, ap, am, Lp, Li, Ww0, Wwb, Wwi, Ri"
Pterodaustro_guinazui,Chordata,Reptilia,Pterosauria,Ctenochasmatidae,Pterodaustro guinazui,Pterodaustro,std,0.055,0.008,1.5,"ap, am, Lb, Li, Ww0, Wwi, Ri, t-L"
Plateosaurus_engelhardti,Chordata,Reptilia,Saurischia,Plateosauridae,Plateosaurus engelhardti,Plateosaurus,std,0.026,0.002,2.3,"ap, am, Wwb, Wwi, Ri, t-Ww"
Camerasaurus_spec,Chordata,Reptilia,Saurischia,Camerasauridae,Camerasaurus spec,Camerasaurus,std,0.014,0.001,1.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Rapetosaurus_krausei,Chordata,Reptilia,Saurischia,Nemegtosauridae,Rapetosaurus krausei,Rapetosaurus,std,0.019,0.001,1.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Apatosaurus_spec,Chordata,Reptilia,Saurischia,Diplodocidae,Apatosaurus spec,Apatosaurus,std,0.051,0.006,1.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Mamenchisaurus_spec,Chordata,Reptilia,Saurischia,Mamenchisauridae,Mamenchisaurus spec,Mamenchisaurus,std,0.041,0.004,1.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Psittacosaurus_lujiatunensis,Chordata,Reptilia,Ornithischia,Psittacosauridae,Psittacosaurus lujiatunensis,Psittacosaurus,std,0.136,0.031,2.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Psittacosaurus_mongoliensis,Chordata,Reptilia,Ornithischia,Psittacosauridae,Psittacosaurus mongoliensis,Psittacosaurus,std,0.089,0.014,1.0,"ap, am, Lb, Li, Wwi, Ri, t-Ww"
Maiasaura_peeblesorum,Chordata,Reptilia,Ornithischia,Hadrosauridae,Maiasaura peeblesorum,Maiasaura,std,0.12,0.076,2.6,"ap, am, Lb, Li, Ww_t, Wwp, Wwi, Ri, t-Ww_f"
Daspletosaurus_torosus,Chordata,Reptilia,Theropoda,Tyrannosauridae,Daspletosaurus torosus,Daspletosaurus,std,0.029,0.006,1.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Gorgosaurus_libratus,Chordata,Reptilia,Theropoda,Tyrannosauridae,Gorgosaurus libratus,Gorgosaurus,std,0.034,0.006,1.5,"ap, am, Wwb, Wwi, Ri, t-Ww"
Tyrannosaurus_rex,Chordata,Reptilia,Theropoda,Tyrannosauridae,Tyrannosaurus rex,Tyrannosaurus,std,0.031,0.003,2.0,"ap, am, Wwb, Wwi, Ri, t-Ww"
Archaeopteryx_lithographica,Chordata,Reptilia,Theropoda,Archaeopterygidae,Archaeopteryx lithographica,Archaeopteryx,std,0.044,0.006,1.5,"ap, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Struthio_camelus,Chordata,Aves,Struthioniformes,Struthionidae,Struthio camelus,Common ostrich,std,0.057,0.01,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Rhynchotus_rufescens,Chordata,Aves,Tinamiformes,Tinamidae,Rhynchotus rufescens,Red-winged tinamou,std,0.032,0.002,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Rhea_americana,Chordata,Aves,Rheiformes,Rheidae,Rhea americana,Rhea,std,0.063,0.01,2.7,"ab, ax, ap, aR, am, Li, E0, Ww0, Wwb, Wwi, Ri, t-JOe, t-Ww"
Apteryx_mantelli,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx mantelli,North Island brown kiwi,std,0.025,0.001,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Dromaius_novaehollandiae,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius novaehollandiae,Emu,std,0.033,0.004,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Casuarius_casuarius,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius casuarius,Southern cassowary,std,0.048,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Casuarius_bennetti,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius bennetti,Dwarf cassowary,std,0.017,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Alectura_lathami,Chordata,Aves,Galliformes,Megapodiidae,Alectura lathami,Australian brush-turkey,std,0.061,0.016,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Leipoa_ocellata,Chordata,Aves,Galliformes,Megapodiidae,Leipoa ocellata,Malleefowl,std,0.127,0.052,2.8,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, dWwb, t-JOe, t-EYe, t-EMe, t-Ww"
Crax_blumenbachii,Chordata,Aves,Galliformes,Cracidae,Crax blumenbachii,Red-billed curassow,std,0.026,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Oreophasis_derbianus,Chordata,Aves,Galliformes,Cracidae,Oreophasis derbianus,Horned guan,std,0.025,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Ortalis_vetula,Chordata,Aves,Galliformes,Cracidae,Ortalis vetula,Plain chachalaca,std,0.054,0.008,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Numida_meleagris,Chordata,Aves,Galliformes,Numididae,Numida meleagris,Helmeted guineafowl,std,0.045,0.006,3.0,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww, Ww-JX, t-Wwe"
Callipepla_californica,Chordata,Aves,Galliformes,Odontophoridae,Callipepla californica,California quail,std,0.017,0.002,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Callipepla_squamata,Chordata,Aves,Galliformes,Odontophoridae,Callipepla squamata,Scaled quail,std,0.074,0.012,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Colinus_virginianus,Chordata,Aves,Galliformes,Odontophoridae,Colinus virginianus,Bobwhite quail,std,0.14,0.118,2.9,"ab, ax, ap, aR, am, Li, Wwb, Wwx, Wwp, Ww_t, Wwi, Ri, t-Ww, t-Le, t-N"
Cyrtonyx_montezumae,Chordata,Aves,Galliformes,Odontophoridae,Cyrtonyx montezumae,Montezuma quail,std,0.062,0.01,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Oreortyx_pictus,Chordata,Aves,Galliformes,Odontophoridae,Oreortyx pictus,Mountain quail,std,0.023,0.002,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Bonasa_umbellus,Chordata,Aves,Galliformes,Phasianidae,Bonasa umbellus,Ruffed grouse,std,0.019,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Centrocercus_urophasianus,Chordata,Aves,Galliformes,Phasianidae,Centrocercus urophasianus,Sage grouse,std,0.014,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Dendragapus_obscurus,Chordata,Aves,Galliformes,Phasianidae,Dendragapus obscurus,Dusky grouse,std,0.053,0.013,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Falcipennis_canadensis,Chordata,Aves,Galliformes,Phasianidae,Falcipennis canadensis,Spruce grouse,std,0.041,0.004,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Lagopus_lagopus,Chordata,Aves,Galliformes,Phasianidae,Lagopus lagopus,Willow ptarmigan,std,0.026,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Lagopus_leucura,Chordata,Aves,Galliformes,Phasianidae,Lagopus leucura,White-tailed ptarmigan,std,0.023,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Lagopus_muta,Chordata,Aves,Galliformes,Phasianidae,Lagopus muta,Rock ptarmigan,std,0.046,0.006,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Meleagris_gallopavo,Chordata,Aves,Galliformes,Phasianidae,Meleagris gallopavo,Wild turkey,std,0.042,0.004,2.9,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww_f, t-Wwe"
Tetrao_urogallus,Chordata,Aves,Galliformes,Phasianidae,Tetrao urogallus,Western capercaillie,std,0.059,0.01,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tetrastes_bonasia,Chordata,Aves,Galliformes,Phasianidae,Tetrastes bonasia,Hazel grouse,std,0.043,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tympanuchus_pallidicinctus,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus pallidicinctus,Lesser prairie chicken,std,0.096,0.02,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tympanuchus_phasianellus,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus phasianellus,Sharp-tailed grouse,std,0.058,0.009,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Perdix_perdix,Chordata,Aves,Galliformes,Phasianidae,Perdix perdix,Grey partridge,std,0.06,0.01,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Phasianus_colchicus,Chordata,Aves,Galliformes,Phasianidae,Phasianus colchicus,Common pheasant,std,0.035,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Pavo_cristatus,Chordata,Aves,Galliformes,Phasianidae,Pavo cristatus,Indian peafowl,std,0.046,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Polyplectron_inopinatum,Chordata,Aves,Galliformes,Phasianidae,Polyplectron inopinatum,Mountain peacock-pheasant,std,0.036,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Francolinus_francolinus,Chordata,Aves,Galliformes,Phasianidae,Francolinus francolinus,Black francolin,std,0.017,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Gallus_gallus,Chordata,Aves,Galliformes,Phasianidae,Gallus gallus,Red junglefowl,std,0.011,0.0,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Gallus_gallus_IR,Chordata,Aves,Galliformes,Phasianidae,Gallus gallus IR,Indian River Broiler,std,0.329,0.223,2.6,"ab, ax, ap, aR, am, Wwb, WwR, Wwi, Ri, t-Ww_f, t-R_f"
Gallus_gallus_WL,Chordata,Aves,Galliformes,Phasianidae,Gallus gallus WL,White leghorn,std,0.066,0.015,2.5,"ab, ax, ap, aR, am, Wwb, WwR, Wwi, Ri, t-Ww"
Alectoris_chukar,Chordata,Aves,Galliformes,Phasianidae,Alectoris chukar,Chukar,std,0.057,0.011,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Alectoris_graeca,Chordata,Aves,Galliformes,Phasianidae,Alectoris graeca,Rock partridge,std,0.004,0.0,2.8,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JX"
Alectoris_rufa,Chordata,Aves,Galliformes,Phasianidae,Alectoris rufa,Red-legged partridge,std,0.015,0.0,2.8,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JX"
Coturnix_coturnix,Chordata,Aves,Galliformes,Phasianidae,Coturnix coturnix,Common quail,std,0.098,0.019,3.0,"ab, ax, ap, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JOe, t-Wwe"
Coturnix_japonica,Chordata,Aves,Galliformes,Phasianidae,Coturnix japonica,Japanese quail,std,0.055,0.008,3.0,"ab, ax, ap, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-pX, t-Wwe"
Pternistis_bicalcaratus,Chordata,Aves,Galliformes,Phasianidae,Pternistis bicalcaratus,Double-spurred spurfowl,std,0.015,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Synoicus_chinensis,Chordata,Aves,Galliformes,Phasianidae,Synoicus chinensis,Blue-breasted quail,std,0.021,0.001,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-pX"
Tetraogallus_himalayensis,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus himalayensis,Himalayan snowcock,std,0.018,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Dendrocygna_autumnalis,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna autumnalis,Black-bellied whistling duck,std,0.097,0.058,2.8,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww, Ww-JX, Ww-JP, Ww-JA"
Dendrocygna_bicolor,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna bicolor,Fulvous whistling duck,std,0.007,0.0,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Oxyura_jamaicensis,Chordata,Aves,Anseriformes,Anatidae,Oxyura jamaicensis,Ruddy duck,std,0.025,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Bucephala_albeola,Chordata,Aves,Anseriformes,Anatidae,Bucephala albeola,Bufflehead,std,0.047,0.006,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Bucephala_clangula,Chordata,Aves,Anseriformes,Anatidae,Bucephala clangula,Common goldeneye,std,0.057,0.01,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Clangula_hyemalis,Chordata,Aves,Anseriformes,Anatidae,Clangula hyemalis,Long-tailed duck,std,0.04,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Mergus_merganser,Chordata,Aves,Anseriformes,Anatidae,Mergus merganser,Common merganser,std,0.042,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Mergus_serrator,Chordata,Aves,Anseriformes,Anatidae,Mergus serrator,Red-breasted merganser,std,0.049,0.007,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Somateria_mollissima,Chordata,Aves,Anseriformes,Anatidae,Somateria mollissima,Common eider,std,0.052,0.01,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Melanitta_perspicillata,Chordata,Aves,Anseriformes,Anatidae,Melanitta perspicillata,Surf scoter,std,0.053,0.008,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Melanitta_deglandi,Chordata,Aves,Anseriformes,Anatidae,Melanitta deglandi,White-winged scoter,std,0.01,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Anas_acuta,Chordata,Aves,Anseriformes,Anatidae,Anas acuta,Northern pintail,std,0.023,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Anas_diazi,Chordata,Aves,Anseriformes,Anatidae,Anas diazi,Mexican duck,std,0.036,0.006,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Anas_platyrhynchos,Chordata,Aves,Anseriformes,Anatidae,Anas platyrhynchos,Mallard,std,0.064,0.008,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-N, t-Le, t-Wwe"
